name,date,close,open,high,low,volume
HNX30,14-04-2025,424.76,413.76,427.94,413.34,62188965
HNX30,15-04-2025,412.58,424.6,424.93,408.15,47095016
HNX30,16-04-2025,411.28,409.4,417.21,405.26,37386815
HNX30,17-04-2025,414.92,411.07,414.92,405.72,37978528
HNX30,18-04-2025,422.72,414.61,429.68,410.94,65266223
HNX30,21-04-2025,420.99,416.05,426.79,415.11,42044696
HNX30,22-04-2025,409.23,419.1,420.6,386.26,87400693
HNX30,23-04-2025,416.48,405.08,421.27,400.23,37031124
HNX30,24-04-2025,414.97,415.05,420.45,411.38,41535783
HNX30,25-04-2025,413.4,412.13,418.03,411.98,29173390
HNX30,28-04-2025,413.27,413.4,415.04,411.54,24485998
HNX30,29-04-2025,412.28,413.27,414.54,410.96,21595363
HNX30,05-05-2025,417.38,412.28,417.94,411.45,25493468
HNX30,05-05-2025,417.38,414.55,417.94,411.45,25493468
HNX30,06-05-2025,418.35,417.38,424.39,415.78,45010617
HNX30,06-05-2025,418.35,415.86,424.39,415.78,45010617
HNX30,07-05-2025,420.64,418.35,421.67,417.27,33552120
HNX30,07-05-2025,420.64,418.14,421.67,417.27,33552120
HNX30,08-05-2025,425.72,420.64,426.6,420.36,40853608
HNX30,08-05-2025,425.72,421.07,426.6,420.36,40853608
HNX30,09-05-2025,422.57,425.72,428.37,420.98,29723342
HNX30,09-05-2025,422.57,426.66,428.37,420.98,29723342
HNX30,12-05-2025,429.79,422.57,429.88,420.51,33142437
HNX30,12-05-2025,429.79,423.3,429.88,420.51,33142437
HNX30,13-05-2025,434.36,433.59,438.3,429.79,45334883
HNX30,14-05-2025,439.3,434.31,439.75,432.49,57210576
HNX30,15-05-2025,439.7,441.83,443.52,435.21,48745345
HNX30,16-05-2025,435.4,439.79,441.58,432.92,39057855
HNX30,19-05-2025,431.75,435.11,435.98,430.38,32426631
HNX30,20-05-2025,432.81,431.98,434.07,429.91,30973823
HNX30,21-05-2025,431.03,433.52,434.84,427.25,39975633
HNX30,22-05-2025,429.07,430.05,434.93,427.55,61249751
HNX30,23-05-2025,427.23,428.94,431.3,426.42,32358287
HNX30,26-05-2025,439.53,428.16,439.68,421.97,50038512
HNX30,27-05-2025,447.77,441.07,449.71,439.53,74630692
HNX30,28-05-2025,453.35,450.13,457.77,447.77,60932926
HNX30,29-05-2025,456.31,456.15,459.83,451.69,56353429
HNX30,30-05-2025,453.52,456.16,457.18,449.64,67807665
HNX30,02-06-2025,465.08,452.68,465.08,452.68,64740160
HNX30,02-06-2025,465.08,453.52,465.08,452.68,64740160
HNX30,03-06-2025,472.47,467.48,477.82,465.08,104661590
HNX30,03-06-2025,472.47,465.08,477.82,465.08,104661590
HNX30,04-06-2025,474.63,473.93,478.31,472.19,57117012
HNX30,04-06-2025,474.63,472.47,478.31,472.19,57117012
HNX30,05-06-2025,478.1,476.61,480.94,474.63,75954765
HNX30,05-06-2025,478.1,474.63,480.94,474.63,75954765
HNX30,06-06-2025,471.31,478.11,479.89,470.48,79158718
HNX30,06-06-2025,471.31,478.1,479.89,470.48,79158718
HNX30,09-06-2025,466.15,471.52,472.69,463.84,56911529
HNX30,09-06-2025,466.15,471.31,472.69,463.84,56911529
HNX30,10-06-2025,463.8,465.57,469.58,461.81,47452719
HNX30,10-06-2025,463.8,466.15,469.58,461.81,47452719
HNX30,11-06-2025,463.01,464.01,466.49,459.21,47280121
HNX30,11-06-2025,463.01,463.8,466.49,459.21,47280121
HNX30,12-06-2025,466.34,463.72,469.67,463.01,44605797
HNX30,12-06-2025,466.34,463.01,469.67,463.01,44605797
HNX30,13-06-2025,461.74,466.12,466.34,456.39,121848226
HNX30,13-06-2025,461.74,466.34,466.34,456.39,121848226
HNX30,16-06-2025,473.18,461.5,473.81,461.5,46963019
HNX30,16-06-2025,473.18,461.74,473.81,461.5,46963019
HNX30,17-06-2025,472.65,470.39,476.12,469.72,60034607
HNX30,17-06-2025,472.65,473.18,476.12,469.72,60034607
HNX30,18-06-2025,470.68,474.55,475.94,468.06,45613897
HNX30,18-06-2025,470.68,472.65,475.94,468.06,45613897
HNX30,19-06-2025,469.97,469.97,471.98,464.99,54900556
HNX30,19-06-2025,469.97,470.68,471.98,464.99,54900556
HNX30,20-06-2025,468.54,471.43,473.68,466.3,41818766
HNX30,20-06-2025,468.54,469.97,473.68,466.3,41818766
HNX30,23-06-2025,471.29,468.24,471.86,465.62,61884996
HNX30,23-06-2025,471.29,468.54,471.86,465.62,61884996
HNX30,24-06-2025,470.29,469.82,474.32,469.17,78333077
HNX30,24-06-2025,470.29,471.29,474.32,469.17,78333077
HNX30,25-06-2025,468.87,470.85,472.75,467.56,49438142
HNX30,25-06-2025,468.87,470.29,472.75,467.56,49438142
HNX30,26-06-2025,468.75,469.94,471.02,464.71,43532420
HNX30,26-06-2025,468.75,468.87,471.02,464.71,43532420
HNX30,27-06-2025,468.11,470.29,472.87,466.6,44443753
HNX30,30-06-2025,472.18,469.42,473.22,468.11,44118241
HNX30,01-07-2025,469.75,471.64,474.66,468.08,48563059
HNX30,02-07-2025,480.66,468.76,481.34,468.76,70249835
HNX30,03-07-2025,477.48,480.89,483.66,473.08,98185972
HNX30,04-07-2025,479.08,478.09,482.42,477.39,58521591
