name,date,close,open,high,low,volume
VN30,01-10-2025,1870.63,1866.18,1878.45,1858.5,263176272
VN30,02-10-2025,1859.8,1876.58,1891.2,1851.47,322463116
VN30,03-10-2025,1859.51,1859.6,1869.93,1848.03,323463546
VN30,06-10-2025,1918.97,1898.22,1918.97,1858.23,523684422
VN30,07-10-2025,1909.65,1929.77,1929.77,1909.65,345882991
VN30,08-10-2025,1922.95,1923.5,1933.78,1906.09,467397425
VN30,09-10-2025,1940.89,1927.31,1946.78,1920.87,570440685
VN30,10-10-2025,1980.57,1947.23,1980.57,1942.62,463536872
VN30,13-10-2025,2012.28,1968.9,2013.81,1968.9,574688398
VN30,14-10-2025,2013.69,2036.9,2055.85,2003.32,658847074
VN30,15-10-2025,2009.64,2018.01,2030.71,2008.41,520491865
VN30,16-10-2025,2022.27,2015.35,2025.76,2004.24,416431447
VN30,17-10-2025,1977.14,2029.75,2029.75,1974.78,527122160
VN30,20-10-2025,1870.86,1968.92,1972.81,1870.86,777472239
VN30,21-10-2025,1915.9,1882.66,1933.22,1862.51,671677737
VN30,22-10-2025,1930.88,1933.81,1933.81,1870.27,379398253
VN30,23-10-2025,1945.78,1935.98,1962.13,1918.7,318038672
VN30,24-10-2025,1944.6,1943.02,1954.65,1913.93,437073766
VN30,27-10-2025,1900.76,1962.09,1962.09,1900.76,413946559
VN30,28-10-2025,1949.28,1896.4,1949.28,1871.72,393612715
VN30,29-10-2025,1949.76,1951.51,1966.03,1940,371883774
VN30,30-10-2025,1925.18,1952.33,1954.85,1915.58,292322476
VN30,31-10-2025,1885.36,1923.62,1923.62,1884.35,291311058
VN30,03-11-2025,1857.64,1888.96,1903.21,1857.64,381043642
VN30,04-11-2025,1897.71,1860.56,1908.55,1843.43,459231368
VN30,05-11-2025,1886.47,1888.34,1896.94,1878.75,234523664
VN30,06-11-2025,1869.6,1886.48,1890.96,1866.91,233036138
VN30,07-11-2025,1824.71,1862.19,1864.91,1817.93,395069671
VN30,10-11-2025,1804.18,1826.61,1844.44,1804.18,278148491
VN30,11-11-2025,1821.6,1811.58,1832.01,1805.74,280067197
VN30,12-11-2025,1872.27,1828.51,1872.31,1823.98,300638452
VN30,13-11-2025,1864.23,1872.37,1875.17,1857.77,253626970
VN30,14-11-2025,1871.54,1858.62,1875.71,1853.6,242427694
VN30,17-11-2025,1893.54,1878.95,1894.54,1878.88,248557589
VN30,18-11-2025,1898.07,1895.84,1899.15,1881.12,260081770
