name,date,close,open,high,low,volume
HNXINDEX,15-08-2025,282.34,286.91,289.07,279.76,200018635
HNXINDEX,18-08-2025,283.87,283.04,284.16,280.98,152209559
HNXINDEX,19-08-2025,286.45,284.7,288.69,283.87,186773200
HNXINDEX,20-08-2025,283.73,286.79,287.16,275.42,219573284
HNXINDEX,21-08-2025,284.39,284.4,288.07,283.32,147014342
HNXINDEX,22-08-2025,272.48,283.58,284.39,270.73,203761416
HNXINDEX,25-08-2025,266.58,272.75,275.19,265.08,117907447
HNXINDEX,26-08-2025,275.79,265.05,275.79,265.02,111986096
HNXINDEX,27-08-2025,276.38,276.86,279.5,275.79,128796667
HNXINDEX,28-08-2025,276.63,276.61,277.59,274.78,100874023
HNXINDEX,29-08-2025,279.98,277.31,282.26,276.63,144168684
HNXINDEX,03-09-2025,282.7,280.45,282.83,279.98,117161856
HNXINDEX,04-09-2025,283.99,282.96,286,282.68,109027914
HNXINDEX,05-09-2025,280.67,285.17,288.32,280.67,172419989
HNXINDEX,08-09-2025,271.57,280.12,281.59,271.37,173814421
HNXINDEX,09-09-2025,274.82,271.73,274.82,270.95,93566198
HNXINDEX,10-09-2025,274.6,275.53,277.05,273.01,80229692
HNXINDEX,11-09-2025,274.18,274.44,274.77,267.68,120291949
HNXINDEX,12-09-2025,276.51,275.13,277.39,274.18,88863881
HNXINDEX,15-09-2025,280.69,277.39,280.69,276.51,101100842
HNXINDEX,16-09-2025,278.98,281.79,283.71,277.08,100137327
HNXINDEX,17-09-2025,277.63,279.12,281.01,277.23,79526063
HNXINDEX,18-09-2025,276.92,277.74,279.01,276.11,67092071
HNXINDEX,19-09-2025,276.24,277.16,278.3,273.86,67438905
HNXINDEX,22-09-2025,274.23,276.39,277.66,271.55,106025967
HNXINDEX,23-09-2025,273.01,274.5,275.89,272.72,56926642
HNXINDEX,24-09-2025,277.28,273.67,277.28,272.06,91071099
HNXINDEX,25-09-2025,277.65,277.64,280.13,277.28,86390874
HNXINDEX,26-09-2025,276.06,277.88,278.53,275.58,96806149
HNXINDEX,29-09-2025,275.15,276.04,277.28,274.56,69556883
HNXINDEX,30-09-2025,273.16,274.87,275.88,269.24,104607308
HNXINDEX,01-10-2025,273.22,273.34,274.53,272.56,65636898
HNXINDEX,02-10-2025,269.55,273.25,274.48,269.04,72233878
HNXINDEX,03-10-2025,265.75,269.67,269.67,265.55,83326929
HNXINDEX,06-10-2025,274.69,266.12,275.27,265.75,95168401
HNXINDEX,07-10-2025,272.87,275.11,276.16,272.87,79301695
HNXINDEX,08-10-2025,273.34,276.28,278.16,272.01,98310994
HNXINDEX,09-10-2025,274.94,273.44,274.94,272.94,72377556
HNXINDEX,10-10-2025,273.62,275.4,276.51,273.62,90979219
HNXINDEX,13-10-2025,275.35,271.43,276.21,270.92,130877508
HNXINDEX,14-10-2025,275.33,276.31,279.39,274.88,140080846
HNXINDEX,15-10-2025,276.12,275.3,276.89,273.83,89233778
HNXINDEX,16-10-2025,277.08,276.73,278.63,275.66,100186185
HNXINDEX,17-10-2025,276.11,277.45,278.8,275.17,100174765
HNXINDEX,20-10-2025,263.02,275.54,278.91,263.02,169224063
HNXINDEX,21-10-2025,264.65,262.43,266.99,259.4,140853861
HNXINDEX,22-10-2025,268.69,265.59,268.69,262.06,107704200
HNXINDEX,23-10-2025,266.78,269.29,269.86,266.78,81299448
HNXINDEX,24-10-2025,267.28,267.21,268.84,264.65,104265993
HNXINDEX,27-10-2025,265.36,269.13,270.46,265.36,91260525
HNXINDEX,28-10-2025,266.78,265.2,267.17,261.9,100923620
HNXINDEX,29-10-2025,268.04,267.44,270.03,267.44,66868439
HNXINDEX,30-10-2025,266.96,268.17,269.95,266.02,79189331
HNXINDEX,31-10-2025,265.85,267.33,269.04,265.83,82331162
HNXINDEX,03-11-2025,259.18,266.07,267.54,259.18,126589031
HNXINDEX,04-11-2025,265.91,258.6,265.91,255.61,112832827
HNXINDEX,05-11-2025,266.7,266.45,266.93,265.02,84462531
HNXINDEX,06-11-2025,266.15,267.06,267.5,263.76,77373734
HNXINDEX,07-11-2025,260.11,265.89,266.45,259.79,79193748
HNXINDEX,10-11-2025,258.18,259.97,261.76,256.83,72803954
HNXINDEX,11-11-2025,261.08,258.18,261.1,257.68,53863639
HNXINDEX,12-11-2025,264.79,261.25,265.1,261.18,65959990
HNXINDEX,13-11-2025,266.29,264.95,267.46,264.22,70847711
HNXINDEX,14-11-2025,267.61,265.96,268.2,265.31,66861184
HNXINDEX,17-11-2025,268.69,268.57,269.76,267.8,68555234
HNXINDEX,18-11-2025,267.36,268.67,269.95,264.95,65968242
HNXINDEX,19-11-2025,265.03,266.75,267.97,263.87,71052000
HNXINDEX,20-11-2025,264.23,265.19,265.78,261.95,47997199
HNXINDEX,21-11-2025,263.13,263.63,264,260.78,61195596
HNXINDEX,24-11-2025,261.22,263.49,264.91,261.22,41120018
HNXINDEX,25-11-2025,257.3,260.89,261.93,256.51,72521373
HNXINDEX,26-11-2025,261.91,257.72,262.12,257.64,54874369
HNXINDEX,27-11-2025,261.43,262.3,263.36,260.35,47018885
HNXINDEX,28-11-2025,259.91,261.42,261.9,258.66,62149595
HNXINDEX,01-12-2025,257.91,260.29,261.08,257.42,50807367
HNXINDEX,02-12-2025,258.87,258.13,258.87,255.41,60413259
HNXINDEX,03-12-2025,259.67,258.98,260.11,258.28,59916932
HNXINDEX,04-12-2025,262.31,260.04,262.66,260.04,70805028
HNXINDEX,05-12-2025,260.65,262.8,264.8,259.6,61420469
HNXINDEX,08-12-2025,258.68,260.8,261.58,258.16,52150062
HNXINDEX,09-12-2025,257.14,258.72,259.05,254.59,70697898
HNXINDEX,10-12-2025,256.48,257.35,257.81,255.44,37608209
